x,y,variance,acquisition
14.0,70.0,683.9957356630537,119.24286993283428,665.6589910334565
14.0,72.0,679.3918770398618,202.69671893028527,659.2392692814792
14.0,74.0,676.4439312688819,331.0902432940572,655.1589505137224
14.0,76.0,675.2127187166643,514.8963101241208,653.6326304026268
14.0,78.0,675.704101798902,762.5906751324497,654.7842751113429
14.0,80.0,677.869316310238,1079.2979636447408,658.6389027871578
14.0,82.0,681.6082352641279,1465.736673326284,665.1197184221642
14.0,84.0,686.7753635099343,1917.672732846904,674.0509078227307
14.0,86.0,693.1881587880789,2426.0061516905243,685.1658993552732
16.0,0.0,636.7698921307066,1213.3622520715876,633.8186443496039
16.0,2.0,649.5240852002678,964.975135219938,650.7981693701356
16.0,4.0,663.5750546383657,751.7592642357895,668.3416052323363
16.0,6.0,678.5444903141041,572.3528104879086,686.02241266057
16.0,8.0,694.0463021592552,424.5120214748487,703.4323035489203
16.0,10.0,709.7017177645675,305.3859773077077,720.1996544123313
16.0,12.0,725.1527644291942,211.7841175702445,736.00454413997
16.0,14.0,740.073425158974,140.39614524645077,750.5894725289183
16.0,16.0,754.1779675558505,87.94294071193843,763.7651691406732
16.0,18.0,767.2261847643027,51.25987568220003,775.4112980176086
16.0,20.0,779.0255381890223,27.33295381311331,785.4722706467027
16.0,22.0,789.4304315788943,13.31763390041018,793.948764355288
16.0,24.0,798.3390555545861,6.567694145082861,800.8858750190278
16.0,26.0,805.6884039506865,4.689018200780544,806.3590849057426
16.0,28.0,811.4481660123863,5.616078657853134,810.4593785967647
16.0,30.0,815.6142344723861,7.693838327274348,813.2788803576793
16.0,32.0,818.2025377005066,9.740274578040156,814.8983123774901
16.0,34.0,819.2438092780662,11.067078483516932,815.377391632149
16.0,36.0,818.7797607631786,11.446739165476723,814.7490092246131
16.0,38.0,816.8609378227476,11.028605458724606,813.0176928827474
16.0,40.0,813.5463341767918,10.219006732440553,810.1624694299695
16.0,42.0,808.9046313013428,9.546841184952237,806.143851290803
16.0,44.0,803.0167437085053,9.535022834564458,800.9143018849986
16.0,46.0,795.9791970795758,10.592109574428331,794.4312194945825
16.0,48.0,787.9077633435093,12.93189779878277,786.67124374051
16.0,50.0,778.9407321118955,16.52635214548858,777.6445524555763
16.0,52.0,769.2412154462115,21.10108840611489,767.4077906166866
16.0,54.0,758.9979608045403,26.190929488267578,756.0743592204965
16.0,56.0,748.4242777979157,31.28022014093805,743.8209835384376
16.0,58.0,737.7548559387445,36.05127663772225,730.8897615526005
16.0,60.0,727.2404471214563,40.748703681381336,717.5852418483789
16.0,62.0,717.1405901907048,46.636188023036944,704.2664678247884
16.0,64.0,707.7147471119561,56.481228479593376,691.3343207948818
16.0,66.0,699.2123835394432,74.96367535420505,679.2148669462936
16.0,68.0,691.8626461855599,108.88066529817357,668.3397328598064
16.0,70.0,685.8643544686478,167.02666156831125,659.1247764143388
16.0,72.0,681.3770284478085,259.6692945714726,651.9484658969651
16.0,74.0,678.5136183926772,397.6158248739468,647.1314192422292
16.0,76.0,677.335488199614,590.9568932513796,644.9184853627038
16.0,78.0,677.8500448767751,847.661612853704,645.4645769375209
16.0,80.0,680.0112131183073,1172.2569422738188,648.8252032089194
16.0,82.0,683.722743992678,1564.8357844467275,654.9523234084415
16.0,84.0,688.8441377164022,2020.5947892055788,663.6957724029559
18.0,0.0,645.1801578791533,1371.358171607235,641.3024458586508
18.0,2.0,656.7257043358252,1091.7409190155668,657.3850106561968
18.0,4.0,669.5127183385613,849.8933834492277,673.8926396263766
18.0,6.0,683.194967956488,645.4049522838518,690.4349404410636
18.0,8.0,697.4187214631677,476.55935230682365,706.6435369073106
18.0,10.0,711.8365084107313,340.63453633936945,722.1883256119953
18.0,12.0,726.1193268910237,234.23795980998023,736.7903574062431
18.0,14.0,739.9666582389834,153.61962570721488,750.2305248193601
18.0,16.0,753.1138517218506,94.92336776523992,762.3535759840861
18.0,18.0,765.3366694175588,54.36199743703529,773.0673513456129
18.0,20.0,776.4530159274099,28.32563334309663,782.3375209393948
18.0,22.0,786.3220989458868,13.447582057985377,790.1784564615248
18.0,26.0,801.9424308843891,5.223676193505832,801.7995140085394
18.0,28.0,807.5847507901897,6.840825661454406,805.7358291327014
18.0,30.0,811.7509124712601,9.667766104016735,808.5275179941898
18.0,32.0,814.4409992362074,12.383604638239737,810.2355968149946
18.0,34.0,815.6684860563985,14.193586099957574,810.896358947229
18.0,36.0,815.4574245570485,14.792669123519568,810.5168748456949
18.0,38.0,813.8412241741104,14.286613179116927,809.0747546642924
18.0,40.0,810.8630490572394,13.082687513751793,806.5222224327853
18.0,42.0,806.5776572733639,11.766710670739585,802.7941734849437
18.0,44.0,801.0543368813452,10.981691198316335,797.8195354211313
18.0,46.0,794.3804583762183,11.318296016249175,791.5349560391381
18.0,48.0,786.665077181046,13.223080984268359,783.8996235240245
18.0,50.0,778.0419910316704,16.93087713591899,774.9099025020047
18.0,52.0,768.6716877353994,22.434248512541476,764.6124542608505
18.0,54.0,758.7417059371633,29.512857879830523,753.1146018581012
18.0,56.0,748.4650671212746,37.85271263282997,740.5908936706759
18.0,58.0,738.0766086807148,47.28217174718705,727.2850968762651
18.0,60.0,727.8272398551762,58.13290013105937,713.5071933771098
18.0,62.0,717.9763372438316,71.69949096953901,699.6253278690556
